agency_cd,site_no,date,discharge
USGS,5552500,1/29/1950,2320
USGS,5552500,1/30/1950,1390
USGS,5552500,1/31/1950,1880
USGS,5552500,2/1/1950,1980
USGS,5552500,2/2/1950,2090
USGS,5552500,2/3/1950,1680
USGS,5552500,2/4/1950,1780
USGS,5552500,2/5/1950,1880
USGS,5552500,2/6/1950,1880
USGS,5552500,2/7/1950,1780
USGS,5552500,2/8/1950,1580
USGS,5552500,2/9/1950,1680
USGS,5552500,2/10/1950,1580
USGS,5552500,2/11/1950,1480
USGS,5552500,2/12/1950,1130
USGS,5552500,2/13/1950,1130
USGS,5552500,2/14/1950,1130
USGS,5552500,2/15/1950,1390
USGS,5552500,2/16/1950,1210
USGS,5552500,2/17/1950,1010
USGS,5552500,2/18/1950,1010
USGS,5552500,2/19/1950,788
USGS,5552500,2/20/1950,934
USGS,5552500,2/21/1950,1010
USGS,5552500,2/22/1950,1010
USGS,5552500,2/23/1950,718
USGS,5552500,2/24/1950,788
USGS,5552500,2/25/1950,595
USGS,5552500,2/26/1950,718
USGS,5552500,2/27/1950,860
USGS,5552500,2/28/1950,1300
USGS,5552500,3/1/1950,1980
USGS,5552500,3/2/1950,1390
USGS,5552500,3/3/1950,1390
USGS,5552500,3/4/1950,1580
USGS,5552500,3/5/1950,6290
USGS,5552500,3/6/1950,9700
USGS,5552500,3/7/1950,7120
USGS,5552500,3/8/1950,5810
USGS,5552500,3/9/1950,3950
USGS,5552500,3/10/1950,3520
USGS,5552500,3/11/1950,3520
USGS,5552500,3/12/1950,3380
USGS,5552500,3/13/1950,3100
USGS,5552500,3/14/1950,2830
USGS,5552500,3/15/1950,3100
USGS,5552500,3/16/1950,2960
USGS,5552500,3/17/1950,2830
USGS,5552500,3/18/1950,2960
USGS,5552500,3/19/1950,2700
USGS,5552500,3/20/1950,2440
USGS,5552500,3/21/1950,2200
USGS,5552500,3/22/1950,2200
USGS,5552500,3/23/1950,2700
USGS,5552500,3/24/1950,2570
USGS,5552500,3/25/1950,2570
USGS,5552500,3/26/1950,3380
USGS,5552500,3/27/1950,6950
USGS,5552500,3/28/1950,6290
USGS,5552500,3/29/1950,5010
USGS,5552500,3/30/1950,4550
USGS,5552500,3/31/1950,4400
USGS,5552500,4/1/1950,4700
USGS,5552500,4/2/1950,4700
USGS,5552500,4/3/1950,4850
USGS,5552500,4/4/1950,7120
USGS,5552500,4/5/1950,6950
USGS,5552500,4/6/1950,5810
USGS,5552500,4/7/1950,5330
USGS,5552500,4/8/1950,4700
USGS,5552500,4/9/1950,5330
USGS,5552500,4/10/1950,6610
USGS,5552500,4/11/1950,7970
USGS,5552500,4/12/1950,6450
USGS,5552500,4/13/1950,5330
USGS,5552500,4/14/1950,4700
USGS,5552500,4/15/1950,4400
USGS,5552500,4/16/1950,4100
USGS,5552500,4/17/1950,3800
USGS,5552500,4/18/1950,3520
USGS,5552500,4/19/1950,3240
USGS,5552500,4/20/1950,3100
USGS,5552500,4/21/1950,2830
USGS,5552500,4/22/1950,2570
USGS,5552500,4/23/1950,2700
USGS,5552500,4/24/1950,5750
USGS,5552500,4/25/1950,19700
USGS,5552500,4/26/1950,14000
USGS,5552500,4/27/1950,8480
USGS,5552500,4/28/1950,7290
USGS,5552500,4/29/1950,6610
USGS,5552500,4/30/1950,6290
USGS,5552500,5/1/1950,5970
USGS,5552500,5/2/1950,5490
USGS,5552500,5/3/1950,4850
USGS,5552500,5/4/1950,4700
USGS,5552500,5/5/1950,4550
USGS,5552500,5/6/1950,3950
USGS,5552500,5/7/1950,3380
USGS,5552500,5/8/1950,3240
USGS,5552500,5/9/1950,3100
USGS,5552500,5/10/1950,2830
USGS,5552500,5/11/1950,2570
USGS,5552500,5/12/1950,2200
USGS,5552500,5/13/1950,1880
USGS,5552500,5/14/1950,1580
USGS,5552500,5/15/1950,1300
USGS,5552500,5/16/1950,1210
USGS,5552500,5/17/1950,1210
USGS,5552500,5/18/1950,1130
USGS,5552500,5/19/1950,1050
USGS,5552500,5/20/1950,1050
USGS,5552500,5/21/1950,1050
USGS,5552500,5/22/1950,1050
USGS,5552500,5/23/1950,1130
USGS,5552500,5/24/1950,1050
USGS,5552500,5/25/1950,897
USGS,5552500,5/26/1950,897
USGS,5552500,5/27/1950,897
USGS,5552500,5/28/1950,897
USGS,5552500,5/29/1950,860
USGS,5552500,5/30/1950,897
USGS,5552500,5/31/1950,824
USGS,5552500,6/1/1950,788
USGS,5552500,6/2/1950,1670
USGS,5552500,6/3/1950,5490
USGS,5552500,6/4/1950,4700
USGS,5552500,6/5/1950,2830
USGS,5552500,6/6/1950,2200
USGS,5552500,6/7/1950,1780
USGS,5552500,6/8/1950,1480
USGS,5552500,6/9/1950,1390
USGS,5552500,6/10/1950,2230
USGS,5552500,6/11/1950,2960
USGS,5552500,6/12/1950,1680
USGS,5552500,6/13/1950,2940
USGS,5552500,6/14/1950,4550
USGS,5552500,6/15/1950,2960
USGS,5552500,6/16/1950,2830
USGS,5552500,6/17/1950,2700
USGS,5552500,6/18/1950,3520
USGS,5552500,6/19/1950,5650
USGS,5552500,6/20/1950,4100
USGS,5552500,6/21/1950,3520
USGS,5552500,6/22/1950,2960
USGS,5552500,6/23/1950,2700
USGS,5552500,6/24/1950,3100
USGS,5552500,6/25/1950,3520
USGS,5552500,6/26/1950,2960
USGS,5552500,6/27/1950,2440
USGS,5552500,6/28/1950,2200
USGS,5552500,6/29/1950,1980
USGS,5552500,6/30/1950,1880
USGS,5552500,7/1/1950,1780
USGS,5552500,7/2/1950,1740
USGS,5552500,7/3/1950,1480
USGS,5552500,7/4/1950,1390
USGS,5552500,7/5/1950,1130
USGS,5552500,7/6/1950,972
USGS,5552500,7/7/1950,860
USGS,5552500,7/8/1950,824
USGS,5552500,7/9/1950,788
USGS,5552500,7/10/1950,753
USGS,5552500,7/11/1950,683
USGS,5552500,7/12/1950,683
USGS,5552500,7/13/1950,683
USGS,5552500,7/14/1950,530
USGS,5552500,7/15/1950,530
USGS,5552500,7/16/1950,530
USGS,5552500,7/17/1950,913
USGS,5552500,7/18/1950,1050
USGS,5552500,7/19/1950,897
USGS,5552500,7/20/1950,897
USGS,5552500,7/21/1950,972
USGS,5552500,7/22/1950,1130
USGS,5552500,7/23/1950,1210
USGS,5552500,7/24/1950,1300
USGS,5552500,7/25/1950,1480
USGS,5552500,7/26/1950,1680
USGS,5552500,7/27/1950,1780
USGS,5552500,7/28/1950,1780
USGS,5552500,7/29/1950,1680
USGS,5552500,7/30/1950,1680
USGS,5552500,7/31/1950,1480
USGS,5552500,8/1/1950,1480
USGS,5552500,8/2/1950,1300
USGS,5552500,8/3/1950,1130
USGS,5552500,8/4/1950,1130
USGS,5552500,8/5/1950,1130
USGS,5552500,8/6/1950,824
USGS,5552500,8/7/1950,788
USGS,5552500,8/8/1950,651
USGS,5552500,8/9/1950,683
USGS,5552500,8/10/1950,501
USGS,5552500,8/11/1950,501
USGS,5552500,8/12/1950,588
USGS,5552500,8/13/1950,501
USGS,5552500,8/14/1950,501
USGS,5552500,8/15/1950,474
USGS,5552500,8/16/1950,530
USGS,5552500,8/17/1950,474
USGS,5552500,8/18/1950,474
USGS,5552500,8/19/1950,474
USGS,5552500,8/20/1950,474
USGS,5552500,8/21/1950,474
USGS,5552500,8/22/1950,368
USGS,5552500,8/23/1950,474
USGS,5552500,8/24/1950,365
USGS,5552500,8/25/1950,402
USGS,5552500,8/26/1950,402
USGS,5552500,8/27/1950,401
USGS,5552500,8/28/1950,370
USGS,5552500,8/29/1950,446
USGS,5552500,8/30/1950,446
USGS,5552500,8/31/1950,379
USGS,5552500,9/1/1950,530
USGS,5552500,9/2/1950,588
USGS,5552500,9/3/1950,530
USGS,5552500,9/4/1950,558
USGS,5552500,9/5/1950,530
USGS,5552500,9/6/1950,530
USGS,5552500,9/7/1950,501
USGS,5552500,9/8/1950,501
USGS,5552500,9/9/1950,474
USGS,5552500,9/10/1950,412
USGS,5552500,9/11/1950,421
USGS,5552500,9/12/1950,526
USGS,5552500,9/13/1950,475
USGS,5552500,9/14/1950,501
USGS,5552500,9/15/1950,401
USGS,5552500,9/16/1950,404
USGS,5552500,9/17/1950,387
USGS,5552500,9/18/1950,368
USGS,5552500,9/19/1950,366
USGS,5552500,9/20/1950,788
USGS,5552500,9/21/1950,1050
USGS,5552500,9/22/1950,1170
USGS,5552500,9/23/1950,1300
USGS,5552500,9/24/1950,860
USGS,5552500,9/25/1950,718
USGS,5552500,9/26/1950,558
USGS,5552500,9/27/1950,588
USGS,5552500,9/28/1950,588
USGS,5552500,9/29/1950,501
USGS,5552500,9/30/1950,501
USGS,5552500,10/1/1950,530
USGS,5552500,10/2/1950,501
USGS,5552500,10/3/1950,501
USGS,5552500,10/4/1950,530
USGS,5552500,10/5/1950,501
USGS,5552500,10/6/1950,530
USGS,5552500,10/7/1950,474
USGS,5552500,10/8/1950,558
USGS,5552500,10/9/1950,683
USGS,5552500,10/10/1950,683
USGS,5552500,10/11/1950,588
USGS,5552500,10/12/1950,530
USGS,5552500,10/13/1950,530
USGS,5552500,10/14/1950,501
USGS,5552500,10/15/1950,501
USGS,5552500,10/16/1950,501
USGS,5552500,10/17/1950,421
USGS,5552500,10/18/1950,501
USGS,5552500,10/19/1950,501
USGS,5552500,10/20/1950,474
USGS,5552500,10/21/1950,474
USGS,5552500,10/22/1950,474
USGS,5552500,10/23/1950,446
USGS,5552500,10/24/1950,288
USGS,5552500,10/25/1950,474
USGS,5552500,10/26/1950,474
USGS,5552500,10/27/1950,288
USGS,5552500,10/28/1950,474
USGS,5552500,10/29/1950,474
USGS,5552500,10/30/1950,474
USGS,5552500,10/31/1950,288
USGS,5552500,11/1/1950,474
USGS,5552500,11/2/1950,474
USGS,5552500,11/3/1950,421
USGS,5552500,11/4/1950,474
USGS,5552500,11/5/1950,501
USGS,5552500,11/6/1950,474
USGS,5552500,11/7/1950,328
USGS,5552500,11/8/1950,446
USGS,5552500,11/9/1950,474
USGS,5552500,11/10/1950,501
USGS,5552500,11/11/1950,446
USGS,5552500,11/12/1950,446
USGS,5552500,11/13/1950,421
USGS,5552500,11/14/1950,421
USGS,5552500,11/15/1950,446
USGS,5552500,11/16/1950,446
USGS,5552500,11/17/1950,501
USGS,5552500,11/18/1950,501
USGS,5552500,11/19/1950,421
USGS,5552500,11/20/1950,474
USGS,5552500,11/21/1950,501
USGS,5552500,11/22/1950,530
USGS,5552500,11/23/1950,474
USGS,5552500,11/24/1950,216
USGS,5552500,11/25/1950,251
USGS,5552500,11/26/1950,251
USGS,5552500,11/27/1950,474
USGS,5552500,11/28/1950,446
USGS,5552500,11/29/1950,474
USGS,5552500,11/30/1950,446
USGS,5552500,12/1/1950,421
USGS,5552500,12/2/1950,349
USGS,5552500,12/3/1950,588
USGS,5552500,12/4/1950,446
USGS,5552500,12/5/1950,619
USGS,5552500,12/6/1950,753
USGS,5552500,12/7/1950,619
USGS,5552500,12/8/1950,288
USGS,5552500,12/9/1950,328
USGS,5552500,12/10/1950,600
USGS,5552500,12/11/1950,650
USGS,5552500,12/12/1950,600
USGS,5552500,12/13/1950,700
USGS,5552500,12/14/1950,640
USGS,5552500,12/15/1950,600
USGS,5552500,12/16/1950,550
USGS,5552500,12/17/1950,500
USGS,5552500,12/18/1950,480
USGS,5552500,12/19/1950,480
USGS,5552500,12/20/1950,550
USGS,5552500,12/21/1950,600
USGS,5552500,12/22/1950,570
USGS,5552500,12/23/1950,570
USGS,5552500,12/24/1950,570
USGS,5552500,12/25/1950,550
USGS,5552500,12/26/1950,450
USGS,5552500,12/27/1950,500
USGS,5552500,12/28/1950,550
USGS,5552500,12/29/1950,530
USGS,5552500,12/30/1950,530
USGS,5552500,12/31/1950,530
USGS,5552500,1/1/1951,530
USGS,5552500,1/2/1951,800
USGS,5552500,1/3/1951,1250
USGS,5552500,1/4/1951,1000
USGS,5552500,1/5/1951,900
USGS,5552500,1/6/1951,850
USGS,5552500,1/7/1951,740
USGS,5552500,1/8/1951,560
USGS,5552500,1/9/1951,580
USGS,5552500,1/10/1951,660
USGS,5552500,1/11/1951,680
USGS,5552500,1/12/1951,580
USGS,5552500,1/13/1951,650
USGS,5552500,1/14/1951,570
USGS,5552500,1/15/1951,570
USGS,5552500,1/16/1951,540
USGS,5552500,1/17/1951,540
USGS,5552500,1/18/1951,520
USGS,5552500,1/19/1951,620
USGS,5552500,1/20/1951,900
USGS,5552500,1/21/1951,1050
USGS,5552500,1/22/1951,750
USGS,5552500,1/23/1951,700
USGS,5552500,1/24/1951,800
USGS,5552500,1/25/1951,600
USGS,5552500,1/26/1951,600
USGS,5552500,1/27/1951,550
USGS,5552500,1/28/1951,630
USGS,5552500,1/29/1951,550
USGS,5552500,1/30/1951,480
USGS,5552500,1/31/1951,500
USGS,5552500,2/1/1951,550
USGS,5552500,2/2/1951,620
USGS,5552500,2/3/1951,560
USGS,5552500,2/4/1951,590
USGS,5552500,2/5/1951,560
USGS,5552500,2/6/1951,550
USGS,5552500,2/7/1951,560
USGS,5552500,2/8/1951,540
USGS,5552500,2/9/1951,520
USGS,5552500,2/10/1951,500
USGS,5552500,2/11/1951,750
USGS,5552500,2/12/1951,2900
USGS,5552500,2/13/1951,2200
USGS,5552500,2/14/1951,1500
USGS,5552500,2/15/1951,1150
USGS,5552500,2/16/1951,1600
USGS,5552500,2/17/1951,2800
USGS,5552500,2/18/1951,3500
USGS,5552500,2/19/1951,8000
USGS,5552500,2/20/1951,9000
USGS,5552500,2/21/1951,6800
USGS,5552500,2/22/1951,5000
USGS,5552500,2/23/1951,4000
USGS,5552500,2/24/1951,4000
USGS,5552500,2/25/1951,4850
USGS,5552500,2/26/1951,5970
USGS,5552500,2/27/1951,5650
USGS,5552500,2/28/1951,5010
USGS,5552500,3/1/1951,5490
USGS,5552500,3/2/1951,5490
USGS,5552500,3/3/1951,5490
USGS,5552500,3/4/1951,5970
USGS,5552500,3/5/1951,5650
USGS,5552500,3/6/1951,5490
USGS,5552500,3/7/1951,5330
USGS,5552500,3/8/1951,5330
USGS,5552500,3/9/1951,5170
USGS,5552500,3/10/1951,4850
USGS,5552500,3/11/1951,4700
USGS,5552500,3/12/1951,4550
USGS,5552500,3/13/1951,4700
USGS,5552500,3/14/1951,4700
USGS,5552500,3/15/1951,4550
USGS,5552500,3/16/1951,4550
USGS,5552500,3/17/1951,4400
USGS,5552500,3/18/1951,4400
USGS,5552500,3/19/1951,4700
USGS,5552500,3/20/1951,3950
USGS,5552500,3/21/1951,3380
USGS,5552500,3/22/1951,3520
USGS,5552500,3/23/1951,3800
USGS,5552500,3/24/1951,3800
USGS,5552500,3/25/1951,3380
USGS,5552500,3/26/1951,3240
USGS,5552500,3/27/1951,3100
USGS,5552500,3/28/1951,3100
USGS,5552500,3/29/1951,3380
USGS,5552500,3/30/1951,4700
USGS,5552500,3/31/1951,4850
USGS,5552500,4/1/1951,4550
USGS,5552500,4/2/1951,4550
USGS,5552500,4/3/1951,4550
USGS,5552500,4/4/1951,4400
USGS,5552500,4/5/1951,4250
USGS,5552500,4/6/1951,4100
USGS,5552500,4/7/1951,4700
USGS,5552500,4/8/1951,5170
USGS,5552500,4/9/1951,4700
USGS,5552500,4/10/1951,4400
USGS,5552500,4/11/1951,4250
USGS,5552500,4/12/1951,6450
USGS,5552500,4/13/1951,6950
USGS,5552500,4/14/1951,6290
USGS,5552500,4/15/1951,5650
USGS,5552500,4/16/1951,5010
USGS,5552500,4/17/1951,4700
USGS,5552500,4/18/1951,4400
USGS,5552500,4/19/1951,4250
USGS,5552500,4/20/1951,3950
USGS,5552500,4/21/1951,3800
USGS,5552500,4/22/1951,3660
USGS,5552500,4/23/1951,3380
USGS,5552500,4/24/1951,3240
USGS,5552500,4/25/1951,3100
USGS,5552500,4/26/1951,3240
USGS,5552500,4/27/1951,3100
USGS,5552500,4/28/1951,3240
USGS,5552500,4/29/1951,3950
USGS,5552500,4/30/1951,3380
USGS,5552500,5/1/1951,3100
USGS,5552500,5/2/1951,2960
USGS,5552500,5/3/1951,2830
USGS,5552500,5/4/1951,2830
USGS,5552500,5/5/1951,2830
USGS,5552500,5/6/1951,2830
USGS,5552500,5/7/1951,2700
USGS,5552500,5/8/1951,2570
USGS,5552500,5/9/1951,2570
USGS,5552500,5/10/1951,5640
USGS,5552500,5/11/1951,12200
USGS,5552500,5/12/1951,9500
USGS,5552500,5/13/1951,6450
USGS,5552500,5/14/1951,5490
USGS,5552500,5/15/1951,4700
USGS,5552500,5/16/1951,4250
USGS,5552500,5/17/1951,4100
USGS,5552500,5/18/1951,3660
USGS,5552500,5/19/1951,3380
USGS,5552500,5/20/1951,2960
USGS,5552500,5/21/1951,2570
USGS,5552500,5/22/1951,2320
USGS,5552500,5/23/1951,2200
USGS,5552500,5/24/1951,1980
USGS,5552500,5/25/1951,1780
USGS,5552500,5/26/1951,1880
USGS,5552500,5/27/1951,1780
USGS,5552500,5/28/1951,1690
USGS,5552500,5/29/1951,1740
USGS,5552500,5/30/1951,1680
USGS,5552500,5/31/1951,1680
USGS,5552500,6/1/1951,1680
USGS,5552500,6/2/1951,2440
USGS,5552500,6/3/1951,2700
USGS,5552500,6/4/1951,2700
USGS,5552500,6/5/1951,2570
USGS,5552500,6/6/1951,2570
USGS,5552500,6/7/1951,2440
USGS,5552500,6/8/1951,2320
USGS,5552500,6/9/1951,2320
USGS,5552500,6/10/1951,2200
USGS,5552500,6/11/1951,2090
USGS,5552500,6/12/1951,1980
USGS,5552500,6/13/1951,1850
USGS,5552500,6/14/1951,1680
USGS,5552500,6/15/1951,1580
USGS,5552500,6/16/1951,1480
USGS,5552500,6/17/1951,1390
USGS,5552500,6/18/1951,1390
USGS,5552500,6/19/1951,1230
USGS,5552500,6/20/1951,1050
USGS,5552500,6/21/1951,1130
USGS,5552500,6/22/1951,1480
USGS,5552500,6/23/1951,1780
USGS,5552500,6/24/1951,1680
USGS,5552500,6/25/1951,1480
USGS,5552500,6/26/1951,1390
USGS,5552500,6/27/1951,1390
USGS,5552500,6/28/1951,1820
USGS,5552500,6/29/1951,1880
USGS,5552500,6/30/1951,1480
USGS,5552500,7/1/1951,1480
USGS,5552500,7/2/1951,1300
USGS,5552500,7/3/1951,1210
USGS,5552500,7/4/1951,1210
USGS,5552500,7/5/1951,1130
USGS,5552500,7/6/1951,1130
USGS,5552500,7/7/1951,1130
USGS,5552500,7/8/1951,3270
USGS,5552500,7/9/1951,12700
USGS,5552500,7/10/1951,8820
USGS,5552500,7/11/1951,5810
USGS,5552500,7/12/1951,4550
USGS,5552500,7/13/1951,3950
USGS,5552500,7/14/1951,3380
USGS,5552500,7/15/1951,2960
USGS,5552500,7/16/1951,2570
USGS,5552500,7/17/1951,2320
USGS,5552500,7/18/1951,2090
USGS,5552500,7/19/1951,1880
USGS,5552500,7/20/1951,1680
USGS,5552500,7/21/1951,1480
USGS,5552500,7/22/1951,3070
USGS,5552500,7/23/1951,2570
USGS,5552500,7/24/1951,1980
USGS,5552500,7/25/1951,1580
USGS,5552500,7/26/1951,1390
USGS,5552500,7/27/1951,1210
USGS,5552500,7/28/1951,1300
USGS,5552500,7/29/1951,1300
USGS,5552500,7/30/1951,1130
USGS,5552500,7/31/1951,1050
USGS,5552500,8/1/1951,972
USGS,5552500,8/2/1951,897
USGS,5552500,8/3/1951,860
USGS,5552500,8/4/1951,788
USGS,5552500,8/5/1951,753
USGS,5552500,8/6/1951,3380
USGS,5552500,8/7/1951,4550
USGS,5552500,8/8/1951,2440
USGS,5552500,8/9/1951,1880
USGS,5552500,8/10/1951,1580
USGS,5552500,8/11/1951,1480
USGS,5552500,8/12/1951,1300
USGS,5552500,8/13/1951,1130
USGS,5552500,8/14/1951,1130
USGS,5552500,8/15/1951,1130
USGS,5552500,8/16/1951,1210
USGS,5552500,8/17/1951,1300
USGS,5552500,8/18/1951,1480
USGS,5552500,8/19/1951,1390
USGS,5552500,8/20/1951,1390
USGS,5552500,8/21/1951,1680
USGS,5552500,8/22/1951,1680
USGS,5552500,8/23/1951,1480
USGS,5552500,8/24/1951,1370
USGS,5552500,8/25/1951,1250
USGS,5552500,8/26/1951,1160
USGS,5552500,8/27/1951,1160
USGS,5552500,8/28/1951,1110
USGS,5552500,8/29/1951,1020
USGS,5552500,8/30/1951,1010
USGS,5552500,8/31/1951,950
USGS,5552500,9/1/1951,823
USGS,5552500,9/2/1951,801
USGS,5552500,9/3/1951,753
USGS,5552500,9/4/1951,780
USGS,5552500,9/5/1951,700
USGS,5552500,9/6/1951,722
USGS,5552500,9/7/1951,652
USGS,5552500,9/8/1951,612
USGS,5552500,9/9/1951,561
USGS,5552500,9/10/1951,482
USGS,5552500,9/11/1951,554
USGS,5552500,9/12/1951,558
USGS,5552500,9/13/1951,582
USGS,5552500,9/14/1951,604
USGS,5552500,9/15/1951,640
USGS,5552500,9/16/1951,492
USGS,5552500,9/17/1951,516
USGS,5552500,9/18/1951,501
USGS,5552500,9/19/1951,501
USGS,5552500,9/20/1951,501
USGS,5552500,9/21/1951,501
USGS,5552500,9/22/1951,501
USGS,5552500,9/23/1951,501
USGS,5552500,9/24/1951,558
USGS,5552500,9/25/1951,501
USGS,5552500,9/26/1951,1220
USGS,5552500,9/27/1951,5330
USGS,5552500,9/28/1951,2930
USGS,5552500,9/29/1951,1780
USGS,5552500,9/30/1951,1390
USGS,5552500,10/1/1951,1190
USGS,5552500,10/2/1951,1120
USGS,5552500,10/3/1951,988
USGS,5552500,10/4/1951,996
USGS,5552500,10/5/1951,924
USGS,5552500,10/6/1951,906
USGS,5552500,10/7/1951,1140
USGS,5552500,10/8/1951,1550
USGS,5552500,10/9/1951,1420
USGS,5552500,10/10/1951,1240
USGS,5552500,10/11/1951,1160
USGS,5552500,10/12/1951,1070
USGS,5552500,10/13/1951,1040
USGS,5552500,10/14/1951,987
USGS,5552500,10/15/1951,923
USGS,5552500,10/16/1951,854
USGS,5552500,10/17/1951,876
USGS,5552500,10/18/1951,838
USGS,5552500,10/19/1951,1090
USGS,5552500,10/20/1951,1230
USGS,5552500,10/21/1951,1190
USGS,5552500,10/22/1951,1200
USGS,5552500,10/23/1951,1330
USGS,5552500,10/24/1951,2090
USGS,5552500,10/25/1951,2830
USGS,5552500,10/26/1951,2570
USGS,5552500,10/27/1951,2320
USGS,5552500,10/28/1951,2320
USGS,5552500,10/29/1951,2320
USGS,5552500,10/30/1951,2200
USGS,5552500,10/31/1951,2090
USGS,5552500,11/1/1951,1980
USGS,5552500,11/2/1951,1880
USGS,5552500,11/3/1951,1880
USGS,5552500,11/4/1951,1630
USGS,5552500,11/5/1951,1660
USGS,5552500,11/6/1951,1310
USGS,5552500,11/7/1951,1640
USGS,5552500,11/8/1951,1520
USGS,5552500,11/9/1951,1500
USGS,5552500,11/10/1951,1560
USGS,5552500,11/11/1951,1530
USGS,5552500,11/12/1951,2090
USGS,5552500,11/13/1951,3800
USGS,5552500,11/14/1951,7630
USGS,5552500,11/15/1951,7460
USGS,5552500,11/16/1951,5490
USGS,5552500,11/17/1951,5170
USGS,5552500,11/18/1951,4850
USGS,5552500,11/19/1951,4550
USGS,5552500,11/20/1951,4250
USGS,5552500,11/21/1951,4100
USGS,5552500,11/22/1951,3950
USGS,5552500,11/23/1951,4400
USGS,5552500,11/24/1951,4400
USGS,5552500,11/25/1951,3950
USGS,5552500,11/26/1951,3660
USGS,5552500,11/27/1951,3380
USGS,5552500,11/28/1951,3240
USGS,5552500,11/29/1951,3100
USGS,5552500,11/30/1951,2960
USGS,5552500,12/1/1951,2830
USGS,5552500,12/2/1951,2700
USGS,5552500,12/3/1951,2700
USGS,5552500,12/4/1951,2570
USGS,5552500,12/5/1951,2440
USGS,5552500,12/6/1951,2440
USGS,5552500,12/7/1951,2700
USGS,5552500,12/8/1951,2700
USGS,5552500,12/9/1951,2570
USGS,5552500,12/10/1951,2570
USGS,5552500,12/11/1951,2440
USGS,5552500,12/12/1951,2320
USGS,5552500,12/13/1951,1780
USGS,5552500,12/14/1951,1580
USGS,5552500,12/15/1951,934
USGS,5552500,12/16/1951,1210
USGS,5552500,12/17/1951,1800
USGS,5552500,12/18/1951,2200
USGS,5552500,12/19/1951,2200
USGS,5552500,12/20/1951,2000
USGS,5552500,12/21/1951,1850
USGS,5552500,12/22/1951,1800
USGS,5552500,12/23/1951,1700
USGS,5552500,12/24/1951,1650
USGS,5552500,12/25/1951,1600
USGS,5552500,12/26/1951,1600
USGS,5552500,12/27/1951,1600
USGS,5552500,12/28/1951,1600
USGS,5552500,12/29/1951,1550
USGS,5552500,12/30/1951,1550
USGS,5552500,12/31/1951,1500
USGS,5552500,1/1/1952,2100
USGS,5552500,1/2/1952,2500
USGS,5552500,1/3/1952,2700
USGS,5552500,1/4/1952,2500
USGS,5552500,1/5/1952,2400
USGS,5552500,1/6/1952,2200
USGS,5552500,1/7/1952,2100
USGS,5552500,1/8/1952,2000
USGS,5552500,1/9/1952,1900
USGS,5552500,1/10/1952,1850
USGS,5552500,1/11/1952,1800
USGS,5552500,1/12/1952,1750
USGS,5552500,1/13/1952,1700
USGS,5552500,1/14/1952,1850
USGS,5552500,1/15/1952,3500
USGS,5552500,1/16/1952,4500
USGS,5552500,1/17/1952,4800
USGS,5552500,1/18/1952,4500
USGS,5552500,1/19/1952,5100
USGS,5552500,1/20/1952,6000
USGS,5552500,1/21/1952,5200
USGS,5552500,1/22/1952,4200
USGS,5552500,1/23/1952,3500
USGS,5552500,1/24/1952,4500
USGS,5552500,1/25/1952,5000
USGS,5552500,1/26/1952,4500
USGS,5552500,1/27/1952,3800
USGS,5552500,1/28/1952,3200
USGS,5552500,1/29/1952,3000
USGS,5552500,1/30/1952,2800
USGS,5552500,1/31/1952,2900
USGS,5552500,2/1/1952,3100
USGS,5552500,2/2/1952,3500
USGS,5552500,2/3/1952,4400
USGS,5552500,2/4/1952,4400
USGS,5552500,2/5/1952,3800
USGS,5552500,2/6/1952,3600
USGS,5552500,2/7/1952,3300
USGS,5552500,2/8/1952,3200
USGS,5552500,2/9/1952,2910
USGS,5552500,2/10/1952,2910
USGS,5552500,2/11/1952,2850
USGS,5552500,2/12/1952,2730
USGS,5552500,2/13/1952,2670
USGS,5552500,2/14/1952,2550
USGS,5552500,2/15/1952,2500
USGS,5552500,2/16/1952,2440
USGS,5552500,2/17/1952,2330
USGS,5552500,2/18/1952,2380
USGS,5552500,2/19/1952,2330
USGS,5552500,2/20/1952,2280
USGS,5552500,2/21/1952,2160
USGS,5552500,2/22/1952,2080
USGS,5552500,2/23/1952,2160
USGS,5552500,2/24/1952,2110
USGS,5552500,2/25/1952,2060
USGS,5552500,2/26/1952,2000
USGS,5552500,2/27/1952,2000
USGS,5552500,2/28/1952,1950
USGS,5552500,2/29/1952,1850
USGS,5552500,3/1/1952,1800
USGS,5552500,3/2/1952,1750
USGS,5552500,3/3/1952,1800
USGS,5552500,3/4/1952,1800
USGS,5552500,3/5/1952,1390
USGS,5552500,3/6/1952,1480
USGS,5552500,3/7/1952,1850
USGS,5552500,3/8/1952,1650
USGS,5552500,3/9/1952,1850
USGS,5552500,3/10/1952,3750
USGS,5552500,3/11/1952,8140
USGS,5552500,3/12/1952,7970
USGS,5552500,3/13/1952,6450
USGS,5552500,3/14/1952,5970
